cap_mw,mw_bought,mw_bought_per_pbat,feasible,revenue_eur,loss_frac,loss_eur_mw_y,peak_grid_mw,zone,duration_h,profile,peak_per_pbat,ceiling_eur,hours
2.5,-0.5,-0.5,True,110420.7707968504,0.1004840261950934,12334.993427965075,2.5,ES,4.0,flat,2.0,122755.76422481547,8760
2.25,-0.25,-0.25,True,74438.44861175967,0.3936052691144283,48317.315613055805,2.25,ES,4.0,flat,2.0,122755.76422481547,8760
2.0,0.0,0.0,True,0.0,1.0,122755.76422481547,2.0,ES,4.0,flat,2.0,122755.76422481547,8760
1.9,0.1,0.1,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.8,0.1999999999999999,0.1999999999999999,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.7,0.3,0.3,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.6,0.3999999999999999,0.3999999999999999,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.5,0.5,0.5,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.4,0.6000000000000001,0.6000000000000001,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.3,0.7,0.7,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.2,0.8,0.8,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.1,0.8999999999999999,0.8999999999999999,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
1.0,1.0,1.0,False,,,,,ES,4.0,flat,2.0,122755.76422481547,8760
11.0,-1.0,-1.0,True,122755.76422481547,0.0,0.0,11.0,ES,4.0,flat,10.0,122755.76422481547,8760
10.75,-0.75,-0.75,True,119843.88297169052,0.0237209329558824,2911.881253124957,10.75,ES,4.0,flat,10.0,122755.76422481547,8760
10.5,-0.5,-0.5,True,110420.7707968504,0.1004840261950934,12334.993427965075,10.5,ES,4.0,flat,10.0,122755.76422481547,8760
10.25,-0.25,-0.25,True,74438.44861175967,0.3936052691144283,48317.315613055805,10.25,ES,4.0,flat,10.0,122755.76422481547,8760
10.0,0.0,0.0,True,0.0,1.0,122755.76422481547,10.0,ES,4.0,flat,10.0,122755.76422481547,8760
9.9,0.0999999999999996,0.0999999999999996,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.8,0.1999999999999993,0.1999999999999993,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.7,0.3000000000000007,0.3000000000000007,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.6,0.4000000000000003,0.4000000000000003,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.5,0.5,0.5,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.4,0.5999999999999996,0.5999999999999996,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.3,0.6999999999999993,0.6999999999999993,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.2,0.8000000000000007,0.8000000000000007,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.1,0.9000000000000004,0.9000000000000004,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
9.0,1.0,1.0,False,,,,,ES,4.0,flat,10.0,122755.76422481547,8760
5.9999881075537305,-1.0,-1.0,True,122755.76422481547,0.0,0.0,5.9999881075537305,ES,4.0,cooling,5.0,122755.76422481547,8760
5.7499881075537305,-0.75,-0.75,True,122526.83510171926,0.0018649154648,228.9291230962117,5.7499881075537305,ES,4.0,cooling,5.0,122755.76422481547,8760
5.4999881075537305,-0.5,-0.5,True,121336.5834039439,0.011561011654593,1419.1808208715663,5.4999881075537305,ES,4.0,cooling,5.0,122755.76422481547,8760
5.2499881075537305,-0.25,-0.25,True,116677.01570888504,0.0495190474705348,6078.74851593042,5.2499881075537305,ES,4.0,cooling,5.0,122755.76422481547,8760
4.9999881075537305,0.0,0.0,True,97008.52034971092,0.2097436648917841,25747.243875104556,4.9999881075537305,ES,4.0,cooling,5.0,122755.76422481547,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,83503.02855501298,0.3197628715659727,39252.735669802496,4.899988107553731,ES,4.0,cooling,5.0,122755.76422481547,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,67281.19729276776,0.4519100775622343,55474.56693204772,4.79998810755373,ES,4.0,cooling,5.0,122755.76422481547,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,48288.23944362842,0.6066315928334484,74467.52478118705,4.699988107553731,ES,4.0,cooling,5.0,122755.76422481547,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,True,26079.095583950784,0.7875529858118157,96676.6686408647,4.59998810755373,ES,4.0,cooling,5.0,122755.76422481547,8760
4.4999881075537305,0.5,0.5,False,,,,,ES,4.0,cooling,5.0,122755.76422481547,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,ES,4.0,cooling,5.0,122755.76422481547,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,ES,4.0,cooling,5.0,122755.76422481547,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,ES,4.0,cooling,5.0,122755.76422481547,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,ES,4.0,cooling,5.0,122755.76422481547,8760
3.9999881075537305,1.0,1.0,False,,,,,ES,4.0,cooling,5.0,122755.76422481547,8760
2.9999952430214925,-1.0,-1.0,True,122755.76422481547,0.0,0.0,2.9999952430214925,ES,4.0,cooling,2.0,122755.76422481547,8760
2.7499952430214925,-0.75,-0.75,True,122179.21773360248,0.0046966958729294,576.5464912129828,2.749995243021493,ES,4.0,cooling,2.0,122755.76422481547,8760
2.4999952430214925,-0.5,-0.5,True,118827.9533130322,0.0319969570193856,3927.8109117832646,2.499995243021493,ES,4.0,cooling,2.0,122755.76422481547,8760
2.2499952430214925,-0.25,-0.25,True,102365.24884944316,0.1661063780111298,20390.515375372328,2.249995243021493,ES,4.0,cooling,2.0,122755.76422481547,8760
1.9999952430214925,0.0,0.0,True,61155.26719478949,0.5018134783244113,61600.49703002598,1.999995243021493,ES,4.0,cooling,2.0,122755.76422481547,8760
1.8999952430214924,0.1,0.1,True,39034.419214146146,0.6820155903827185,83721.34501066932,1.8999952430214924,ES,4.0,cooling,2.0,122755.76422481547,8760
1.7999952430214925,0.1999999999999999,0.1999999999999999,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
1.6999952430214924,0.3,0.3,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
1.5999952430214923,0.3999999999999999,0.3999999999999999,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
1.4999952430214925,0.5,0.5,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
1.3999952430214924,0.6000000000000001,0.6000000000000001,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
1.2999952430214925,0.7,0.7,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
1.1999952430214924,0.8,0.8,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
1.0999952430214923,0.8999999999999999,0.8999999999999999,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
0.9999952430214925,1.0,1.0,False,,,,,ES,4.0,cooling,2.0,122755.76422481547,8760
10.99997621510746,-1.0,-1.0,True,122755.76422481547,0.0,0.0,10.99997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
10.74997621510746,-0.75,-0.75,True,122650.09286713052,0.0008608260341357,105.67135768494336,10.74997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
10.49997621510746,-0.5,-0.5,True,122147.94998865773,0.0049514109581413,607.8142361577629,10.49997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
10.24997621510746,-0.25,-0.25,True,120470.12761987488,0.0186193831252979,2285.6366049405915,10.249976215107464,ES,4.0,cooling,10.0,122755.76422481547,8760
9.99997621510746,0.0,0.0,True,114709.4356524458,0.065547460220553,8046.328572369675,9.99997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
9.89997621510746,0.0999999999999996,0.0999999999999996,True,109542.8640258201,0.1076356803481521,13212.900198995369,9.89997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
9.799976215107462,0.1999999999999993,0.1999999999999993,True,102181.00172473503,0.1676073024350997,20574.76250008044,9.799976215107462,ES,4.0,cooling,10.0,122755.76422481547,8760
9.69997621510746,0.3000000000000007,0.3000000000000007,True,92278.16745968684,0.2482783350956278,30477.59676512862,9.69997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
9.59997621510746,0.4000000000000003,0.4000000000000003,True,80182.0726831531,0.3468162314862275,42573.69154166237,9.59997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
9.49997621510746,0.5,0.5,True,66183.90979438266,0.4608488634947264,56571.85443043281,9.49997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
9.39997621510746,0.5999999999999996,0.5999999999999996,True,50125.164199260485,0.591667531738379,72630.60002555499,9.39997621510746,ES,4.0,cooling,10.0,122755.76422481547,8760
9.299976215107462,0.6999999999999993,0.6999999999999993,False,,,,,ES,4.0,cooling,10.0,122755.76422481547,8760
9.19997621510746,0.8000000000000007,0.8000000000000007,False,,,,,ES,4.0,cooling,10.0,122755.76422481547,8760
9.09997621510746,0.9000000000000004,0.9000000000000004,False,,,,,ES,4.0,cooling,10.0,122755.76422481547,8760
8.999976215107461,1.0,1.0,False,,,,,ES,4.0,cooling,10.0,122755.76422481547,8760
6.0,-1.0,-1.0,True,66544.16069165544,0.0,0.0,6.0,PT,2.0,flat,5.0,66544.16069165544,8760
5.75,-0.75,-0.75,True,65890.6006365092,0.0098214486192805,653.5600551462412,5.75,PT,2.0,flat,5.0,66544.16069165544,8760
5.5,-0.5,-0.5,True,64383.53468073556,0.0324690549623361,2160.6260109198847,5.5,PT,2.0,flat,5.0,66544.16069165544,8760
5.25,-0.25,-0.25,True,57495.83728528561,0.1359747168244693,9048.323406369833,5.25,PT,2.0,flat,5.0,66544.16069165544,8760
5.0,0.0,0.0,True,0.0,1.0,66544.16069165544,5.0,PT,2.0,flat,5.0,66544.16069165544,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.5,0.5,0.5,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
4.0,1.0,1.0,False,,,,,PT,2.0,flat,5.0,66544.16069165544,8760
5.9999881075537305,-1.0,-1.0,True,66544.16069165544,0.0,0.0,5.999828282956937,PT,2.0,cooling,5.0,66544.16069165544,8760
5.7499881075537305,-0.75,-0.75,True,66464.3000879069,0.0012001143739507,79.86060374854424,5.7499881075537305,PT,2.0,cooling,5.0,66544.16069165544,8760
5.4999881075537305,-0.5,-0.5,True,66244.37985723287,0.0045049908407691,299.78083442257775,5.4999881075537305,PT,2.0,cooling,5.0,66544.16069165544,8760
5.2499881075537305,-0.25,-0.25,True,65607.52159248269,0.014075451391037,936.639099172753,5.2499881075537305,PT,2.0,cooling,5.0,66544.16069165544,8760
4.9999881075537305,0.0,0.0,True,61762.06916311459,0.0718634284186039,4782.0915285408555,4.9999881075537305,PT,2.0,cooling,5.0,66544.16069165544,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,55186.58347422056,0.1706772930845472,11357.577217434882,4.899988107553731,PT,2.0,cooling,5.0,66544.16069165544,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,43492.08621692077,0.34641769067538,23052.074474734676,4.79998810755373,PT,2.0,cooling,5.0,66544.16069165544,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,27651.8088394131,0.5844592740820217,38892.35185224234,4.699988107553731,PT,2.0,cooling,5.0,66544.16069165544,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,PT,2.0,cooling,5.0,66544.16069165544,8760
4.4999881075537305,0.5,0.5,False,,,,,PT,2.0,cooling,5.0,66544.16069165544,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,PT,2.0,cooling,5.0,66544.16069165544,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,PT,2.0,cooling,5.0,66544.16069165544,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,PT,2.0,cooling,5.0,66544.16069165544,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,PT,2.0,cooling,5.0,66544.16069165544,8760
3.9999881075537305,1.0,1.0,False,,,,,PT,2.0,cooling,5.0,66544.16069165544,8760
6.0,-1.0,-1.0,True,116220.6036746686,0.0,0.0,6.0,PT,4.0,flat,5.0,116220.6036746686,8760
5.75,-0.75,-0.75,True,113315.40289287295,0.0249972955735805,2905.2007817956473,5.75,PT,4.0,flat,5.0,116220.6036746686,8760
5.5,-0.5,-0.5,True,104334.20784431705,0.1022744285826002,11886.395830351585,5.5,PT,4.0,flat,5.0,116220.6036746686,8760
5.25,-0.25,-0.25,True,70190.63726701525,0.3960568518169385,46029.966407653366,5.25,PT,4.0,flat,5.0,116220.6036746686,8760
5.0,0.0,0.0,True,0.0,1.0,116220.6036746686,5.0,PT,4.0,flat,5.0,116220.6036746686,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.5,0.5,0.5,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
4.0,1.0,1.0,False,,,,,PT,4.0,flat,5.0,116220.6036746686,8760
5.9999881075537305,-1.0,-1.0,True,116220.6036746686,0.0,0.0,5.9999881075537305,PT,4.0,cooling,5.0,116220.6036746686,8760
5.7499881075537305,-0.75,-0.75,True,115944.5369356509,0.0023753683106869,276.06673901771137,5.7499881075537305,PT,4.0,cooling,5.0,116220.6036746686,8760
5.4999881075537305,-0.5,-0.5,True,114700.5250884868,0.0130792521990067,1520.0785861818003,5.4999881075537305,PT,4.0,cooling,5.0,116220.6036746686,8760
5.2499881075537305,-0.25,-0.25,True,110260.03763242284,0.0512866553243083,5960.566042245773,5.2499881075537305,PT,4.0,cooling,5.0,116220.6036746686,8760
4.9999881075537305,0.0,0.0,True,91216.86679295248,0.2151403115381162,25003.736881716133,4.9999881075537305,PT,4.0,cooling,5.0,116220.6036746686,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,78024.18915282395,0.3286544150877607,38196.414521844665,4.899988107553731,PT,4.0,cooling,5.0,116220.6036746686,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,62140.9456903967,0.4653190249781768,54079.657984271915,4.79998810755373,PT,4.0,cooling,5.0,116220.6036746686,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,43595.087920724334,0.6248936372524944,72625.51575394429,4.699988107553731,PT,4.0,cooling,5.0,116220.6036746686,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,True,21922.03616731103,0.811375647052424,94298.56750735758,4.59998810755373,PT,4.0,cooling,5.0,116220.6036746686,8760
4.4999881075537305,0.5,0.5,False,,,,,PT,4.0,cooling,5.0,116220.6036746686,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,PT,4.0,cooling,5.0,116220.6036746686,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,PT,4.0,cooling,5.0,116220.6036746686,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,PT,4.0,cooling,5.0,116220.6036746686,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,PT,4.0,cooling,5.0,116220.6036746686,8760
3.9999881075537305,1.0,1.0,False,,,,,PT,4.0,cooling,5.0,116220.6036746686,8760
6.0,-1.0,-1.0,True,97442.03203646991,0.0,0.0,6.0,PL,2.0,flat,5.0,97442.03203646991,8760
5.75,-0.75,-0.75,True,95836.54254340145,0.016476354808237,1605.4894930684825,5.75,PL,2.0,flat,5.0,97442.03203646991,8760
5.5,-0.5,-0.5,True,91985.99465622772,0.0559926477949491,5456.037380242211,5.5,PL,2.0,flat,5.0,97442.03203646991,8760
5.25,-0.25,-0.25,True,78152.2950806578,0.1979611524171879,19289.736955812128,5.25,PL,2.0,flat,5.0,97442.03203646991,8760
5.0,0.0,0.0,True,0.0,1.0,97442.03203646991,5.0,PL,2.0,flat,5.0,97442.03203646991,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.5,0.5,0.5,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
4.0,1.0,1.0,False,,,,,PL,2.0,flat,5.0,97442.03203646991,8760
5.9999881075537305,-1.0,-1.0,True,97442.03203646991,0.0,0.0,5.99393905910343,PL,2.0,cooling,5.0,97442.03203646991,8760
5.7499881075537305,-0.75,-0.75,True,97348.63998210923,0.0009584370564617,93.39205436068004,5.7499881075537305,PL,2.0,cooling,5.0,97442.03203646991,8760
5.4999881075537305,-0.5,-0.5,True,96855.07660569406,0.006023637012785,586.9554307758663,5.4999881075537305,PL,2.0,cooling,5.0,97442.03203646991,8760
5.2499881075537305,-0.25,-0.25,True,95210.73703598315,0.0228986911895644,2231.2950004867744,5.2499881075537305,PL,2.0,cooling,5.0,97442.03203646991,8760
4.9999881075537305,0.0,0.0,True,89216.09753041854,0.084418749631295,8225.934506051388,4.9999881075537305,PL,2.0,cooling,5.0,97442.03203646991,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,82309.22013264382,0.1553006601726275,15132.811903826108,4.899988107553731,PL,2.0,cooling,5.0,97442.03203646991,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,71039.11442167743,0.2709602526034207,26402.917614792503,4.79998810755373,PL,2.0,cooling,5.0,97442.03203646991,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,55084.53945522568,0.4346942658727702,42357.49258124425,4.699988107553731,PL,2.0,cooling,5.0,97442.03203646991,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,PL,2.0,cooling,5.0,97442.03203646991,8760
4.4999881075537305,0.5,0.5,False,,,,,PL,2.0,cooling,5.0,97442.03203646991,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,PL,2.0,cooling,5.0,97442.03203646991,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,PL,2.0,cooling,5.0,97442.03203646991,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,PL,2.0,cooling,5.0,97442.03203646991,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,PL,2.0,cooling,5.0,97442.03203646991,8760
3.9999881075537305,1.0,1.0,False,,,,,PL,2.0,cooling,5.0,97442.03203646991,8760
6.0,-1.0,-1.0,True,156636.35100872425,0.0,0.0,6.0,PL,4.0,flat,5.0,156636.35100872425,8760
5.75,-0.75,-0.75,True,149509.49564475208,0.0454993704722808,7126.855363972165,5.75,PL,4.0,flat,5.0,156636.35100872425,8760
5.5,-0.5,-0.5,True,132500.10717702637,0.1540909480862048,24136.24383169788,5.5,PL,4.0,flat,5.0,156636.35100872425,8760
5.25,-0.25,-0.25,True,95398.8627936456,0.3909532354444842,61237.48821507864,5.25,PL,4.0,flat,5.0,156636.35100872425,8760
5.0,0.0,0.0,True,0.0,1.0,156636.35100872425,5.0,PL,4.0,flat,5.0,156636.35100872425,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.5,0.5,0.5,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
4.0,1.0,1.0,False,,,,,PL,4.0,flat,5.0,156636.35100872425,8760
5.9999881075537305,-1.0,-1.0,True,156636.35100872425,0.0,0.0,5.99393905910343,PL,4.0,cooling,5.0,156636.35100872425,8760
5.7499881075537305,-0.75,-0.75,True,156267.63588276814,0.0023539563044058,368.715125956107,5.7499881075537305,PL,4.0,cooling,5.0,156636.35100872425,8760
5.4999881075537305,-0.5,-0.5,True,153860.55691430526,0.0177212637841925,2775.7940944189904,5.4999881075537305,PL,4.0,cooling,5.0,156636.35100872425,8760
5.2499881075537305,-0.25,-0.25,True,145808.45957645387,0.0691275771079938,10827.89143227038,5.2499881075537305,PL,4.0,cooling,5.0,156636.35100872425,8760
4.9999881075537305,0.0,0.0,True,127259.1994636594,0.1875500249838469,29377.15154506486,4.9999881075537305,PL,4.0,cooling,5.0,156636.35100872425,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,116220.18958630624,0.2580254274447884,40416.161422417994,4.899988107553731,PL,4.0,cooling,5.0,156636.35100872425,8760
